country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,gas_energy_per_capita,hydro_elec_per_capita,low_carbon_energy_per_capita,oil_energy_per_capita,renewables_energy_per_capita,renewables_consumption,fossil_fuel_consumption
Poland,1993,316590915584,38319300,1131.848,22533.99,2474.712,38.884,119.906,4408.66,119.906,4.595,1127.253
Poland,1994,336238444544,38375464,1083.18,20955.748,2489.924,45.081,137.777,4642.397,137.777,5.287,1077.893
Poland,1995,363194515456,38401980,1108.723,21297.43,2724.052,49.216,150.947,4699.065,150.947,5.797,1102.926
Poland,1996,388887511040,38401408,1163.95,21800.09,2860.526,50.259,159.747,5489.72,159.747,6.135,1157.815
Poland,1997,417946664960,38396120,1152.541,21277.023,2852.495,51.047,165.226,5722.367,165.226,6.344,1146.197
Poland,1998,441376079872,38379992,1104.199,19179.928,2883.045,60.188,196.503,6510.707,196.503,7.542,1096.658
Poland,1999,466287230976,38354952,1082.722,18413.082,2808.796,56.055,182.512,6824.604,182.512,7,1075.722
Poland,2000,492195512320,38504432,1017.525,16988.023,3008.258,54.799,180.438,6249.446,180.438,6.948,1010.577
Poland,2001,503090249728,38662860,1010.456,16719.1,3121.335,60.265,214.387,6080.244,214.387,8.289,1002.168
Poland,2002,518231130112,38647476,999.579,16409.121,3043.316,58.995,211.997,6199.59,211.997,8.193,991.386
Poland,2003,541817896960,38621536,1034.207,16904.959,3390.899,43.24,180.877,6301.245,180.877,6.986,1027.221
Poland,2004,575083577344,38596040,1041.219,16419.033,3579.927,53.892,240.434,6737.949,240.434,9.28,1031.939
Poland,2005,600855150592,38575912,1064.345,16617.184,3688.5,57.03,313.289,6971.961,313.289,12.085,1052.26
Poland,2006,644043374592,38547180,1116.981,17318.617,3733.172,52.922,361.801,7563.398,361.801,13.946,1103.035
Poland,2007,695923507200,38521868,1113.815,16890.926,3736.629,61.004,451.734,7834.556,451.734,17.402,1096.414
Poland,2008,732389048320,38522884,1133.312,16670.156,4060.869,55.811,649.461,8038.7,649.461,25.019,1108.293
Poland,2009,758697754624,38555288,1093.617,15636.628,3915.099,61.73,869.617,7943.547,869.617,33.528,1060.088
Poland,2010,792188944384,38597356,1166.175,16594.998,4205.635,75.653,1043.49,8369.732,1043.49,40.276,1125.899
Poland,2011,839855964160,38620848,1172.93,16551.107,4260.012,60.33,1227.75,8331.525,1227.75,47.417,1125.514
Poland,2012,853353431040,38625872,1139.241,15424.823,4509.765,52.814,1542.109,8017.555,1542.109,59.565,1079.676
Poland,2013,865215250432,38607352,1141.949,16080.414,4509.612,63.2,1529.377,7459.13,1529.377,59.045,1082.904
Poland,2014,893604462592,38581880,1100.944,14904.628,4409.741,56.503,1728.085,7492.801,1728.085,66.673,1034.271
Poland,2015,927975669760,38553148,1112.315,14682.258,4435.125,47.467,1893.092,7840.985,1893.092,72.985,1039.33
Poland,2016,952936824832,38532108,1160.688,14939.993,4738.285,55.538,1822.566,8621.761,1822.566,70.227,1090.46
Poland,2017,999989641216,38532816,1205.901,15023.017,4977.662,66.437,1937.499,9357.243,1937.499,74.657,1131.243
Poland,2018,1053479337984,38521464,1219.635,15035.132,5172.715,51.14,1852.431,9600.895,1852.431,71.358,1148.276
Poland,2019,1053479337984,38493600,1184.748,13406.86,5426.559,50.918,2151.148,9793.229,2151.148,82.805,1101.943
Poland,2020,1053479337984,38428368,1134.18,12449.36,5481.519,55.168,2293.172,9290.083,2293.172,88.123,1046.057
Poland,2021,1053479337984,38307724,1225.888,13813.156,5840.547,61.084,2525.869,9821.502,2525.869,96.76,1129.128
Poland,2022,1053479337984,39857144,1198.322,12580.693,4498.604,51.685,2817.173,10168.948,2817.173,112.284,1086.037
Romania,1991,114092097536,22842488,624.444,5337.03,12116.27,638.722,1888.435,7995.225,1888.435,43.137,581.308
Romania,1992,108239806464,22800964,550.674,5264.32,10810.738,513.136,1517.618,6558.665,1517.618,34.603,516.071
Romania,1993,113423130624,22721662,535.222,5225.053,10429.331,562.019,1661.764,6239.429,1661.764,37.758,497.464
Romania,1994,121572614144,22632776,504.851,5253.145,9536.656,576.597,1704.47,5811.913,1704.47,38.577,466.274
Romania,1995,134463635456,22533138,554.803,5453.044,9930.374,740.687,2190.597,7047.617,2190.597,49.361,505.442
Romania,1996,144370663424,22417872,551.402,5477.218,10073.971,703.01,2253.566,6791.761,2078.135,46.587,500.881
Romania,1997,143287533568,22289540,523.325,5005.925,8316.243,785.57,3011.799,7144.546,2324.365,51.809,456.194
Romania,1998,142127284224,22161240,478.845,4243.184,7863.797,851.938,3200.128,6300.218,2520.622,55.86,407.926
Romania,1999,146476892160,22039006,421.171,3709.12,7245.869,829.892,3123.223,5032.04,2453.982,54.083,352.338
Romania,2000,156815900672,21919882,420.332,3902.228,7258.114,674.274,2699.826,5315.661,1993.55,43.698,361.152
Romania,2001,171448598528,21797588,425.105,4058.186,7032.028,684.479,2715.593,5696.582,2011.26,43.841,365.912
Romania,2002,185753403392,21653530,441.307,4399.762,7319.926,741.219,2876.509,5784.167,2163.398,46.845,379.02
Romania,2003,199208615936,21481322,441.245,4963.264,7974.474,617.28,2426.082,5177.024,1790.5,38.462,389.129
Romania,2004,222641553408,21289292,457.324,4924.629,7613.734,775.507,2956.366,5986.705,2235.748,47.597,394.386
Romania,2005,237715210240,21092264,458.296,4740.229,7677.068,958.171,3467.799,5843.053,2744.141,57.88,385.152
Romania,2006,267838078976,20909406,467.623,5416.418,7897.426,878.074,3234.128,5816.252,2498.677,52.246,399.999
Romania,2007,296749072384,20744226,451.192,5505.565,7154.858,769.853,3213.529,5876.299,2205.181,45.745,384.53
Romania,2008,330879238144,20597516,452.447,5334.977,6865.61,835.052,3880.085,5885.436,2410.435,49.649,372.527
Romania,2009,318474878976,20466318,395.305,4280.771,6012.293,758.808,3751.064,5270.792,2212.248,45.277,318.535
Romania,2010,326789267456,20335212,398.933,4027.24,6170.037,977.615,4360.798,5059.767,2838.458,57.721,310.255
Romania,2011,341004451840,20220286,408.675,4721.251,6387.236,728.476,3874.927,5227.738,2337.011,47.255,330.323
Romania,2012,339489751040,20137112,392.96,4370.307,6224.378,599.391,3635.669,5283.881,2137.476,43.043,319.748
Romania,2013,354085470208,20066550,366.62,3406.442,5702.375,745.519,4323.129,4838.281,2808.888,56.365,279.87
Romania,2014,363278368768,19995836,380.507,3380.092,5437.694,940.196,5000.775,5210.732,3482.842,69.642,280.512
Romania,2015,377295405056,19906078,382.464,3521.014,5209.878,835.423,5161.111,5321.438,3650.031,72.658,279.727
Romania,2016,345273794560,19797820,382.57,3150.8,5300.892,910.706,5269.786,5602.367,3805.366,75.338,278.24
Romania,2017,369827774464,19698852,388.997,3173.286,5731.435,735.576,4948.338,5894.134,3456.309,68.085,291.52
Romania,2018,386236481536,19606778,396.421,3040.866,5897.444,900.709,5193.544,6086.736,3720.367,72.944,294.593
Romania,2019,386236481536,19524212,387.342,2959.454,5518.778,797.984,5022.347,6338.468,3560.961,69.525,289.284
Romania,2020,386236481536,19442040,369.376,2145.945,5792.886,791.069,5084.77,5975.211,3598.488,69.962,270.517
Romania,2021,386236481536,19328558,387.261,2438.216,5985.421,900.74,5292.005,6320.064,3826.113,73.953,284.974
Romania,2022,386236481536,19659270,360.686,2331.516,4969.307,723.832,4732.531,6313.515,3321.369,65.296,267.648
Russia,1991,1777486528512,148455408,9938.643,13087.506,28625.08,1132.286,5642.807,19591.598,3349.486,497.249,9100.938
Russia,1992,1555013173248,148725600,9566.619,12275.671,27657.975,1160.486,5715.156,18675.158,3432.828,510.549,8716.629
Russia,1993,1449494315008,148897280,8919.131,11067.158,27545.75,1170.532,5733.78,15554.541,3462.469,515.552,8065.386
Russia,1994,1295583412224,148829120,8138.424,9683.758,25890.102,1182.067,5361.59,13747.561,3496.594,520.395,7340.464
Russia,1995,1270544072704,148557456,7702.033,9345.514,25070.781,1186.445,5410.606,12018.581,3509.5,521.362,6898.247
Russia,1996,1254719356928,148233408,7413.202,9192.509,25265.768,1040.987,5166.345,10385.712,3079.347,456.462,6647.377
Russia,1997,1299740884992,147939968,7011.005,8492.959,23347.865,1064.175,5228.925,10321.129,3147.914,465.702,6237.438
Russia,1998,1259447386112,147672720,6997.946,7966.607,24349.131,1073.299,5167.865,9904.612,3174.916,468.848,6234.794
Russia,1999,1369025019904,147336384,7086.538,8049.557,24329.775,1089.29,5569.348,10148.994,3222.207,474.748,6265.97
Russia,2000,1540482793472,146844848,7214.09,8376.573,24937.293,1117.37,5831.424,9982.006,3305.59,485.409,6357.776
Russia,2001,1650354421760,146235520,7328.268,8205.312,25449.959,1189.177,6135.648,10321.854,3495.852,511.218,6431.018
Russia,2002,1773704445952,145590144,7298.46,8276.242,25872.281,1114.224,5979.513,10002.146,3254.817,473.869,6427.902
Russia,2003,1946812547072,144946720,7448.467,8364.546,26602.549,1074.602,6008.527,10412,3121.991,452.522,6577.551
Russia,2004,2135166287872,144353648,7514.088,8047.956,27406.236,1217.981,6287.813,10311.322,3515.823,507.522,6606.419
Russia,2005,2320883253248,143800048,7503.902,7648.833,27844.291,1200.834,6301.599,10388.168,3445.996,495.534,6597.732
Russia,2006,2565919997952,143338672,7836.936,7872.004,29422.355,1209.374,6429.673,10950.23,3449.745,494.482,6915.315
Russia,2007,2852284792832,143117680,7878.334,7631.786,29962.559,1237.094,6541.834,10911.769,3507.298,501.956,6942.083
Russia,2008,3070320967680,143086544,7914.625,8186.333,29544.896,1151.471,6318.871,11263.458,3245.493,464.386,7010.48
Russia,2009,2897514594304,143163648,7522.19,7486.181,27785.637,1216.65,6469.722,10801.057,3407.627,487.848,6595.961
Russia,2010,3099422883840,143242592,7814.577,7351.288,29594.564,1162.224,6404.784,11204.207,3236.115,463.549,6897.14
Russia,2011,3300296753152,143364544,8080.629,7626.835,30386.602,1156.771,6341.418,12009.358,3148.096,451.325,7171.495
Russia,2012,3421750689792,143629360,8128.429,7969.747,29842.498,1155.056,6382.218,12398.621,3129.969,449.555,7211.754
Russia,2013,3473313366016,143956864,8032.607,7312.695,29513.523,1258.363,6572.769,12399.719,3438.772,495.035,7086.412
Russia,2014,3559951171584,144285072,8057.55,7057.053,29261.395,1214.748,6527.363,12998.845,3270.588,471.897,7115.749
Russia,2015,3463078477824,144668384,7930.555,7405.596,28249.074,1161.207,6636.511,12527.673,3144.888,454.966,6970.462
Russia,2016,3461967511552,145109152,8092.628,7153.08,28988.273,1272.215,6908.601,12719.29,3427.927,497.423,7090.127
Russia,2017,3524075192320,145452544,8141.66,6710.82,29638.572,1271.961,6981.887,12643.403,3415.267,496.759,7126.127
Russia,2018,3613410459648,145652288,8441.753,6919.602,31204.402,1312.303,7061.719,12772.532,3495.718,509.159,7413.197
Russia,2019,3613410459648,145742288,8378.17,6798.025,30486.193,1336.057,7187.398,13014.581,3560.292,518.885,7330.662
Russia,2020,3613410459648,145617328,8075.289,6278.334,29081.938,1459.922,7651.816,12443.457,3915.022,570.095,6961.051
Russia,2021,3613410459648,145102752,8745.49,6558.683,32708.826,1478.263,7839.741,13163.769,3991.331,579.153,7607.923
Russia,2022,3613410459648,144713312,8025.717,6131.82,28196.805,1351.085,7588.871,13541.931,3721.569,538.561,6927.507
Saudi Arabia,1991,279282647040,16654283,972.452,6192.301738,20061.807,1513.677689,8298.862919,38328.715,5680.428812,236.011866,972.452
Saudi Arabia,1992,306153193472,17281352,981.756,6192.301738,21027,1513.677689,8298.862919,35783.156,5680.428812,236.011866,981.756
Saudi Arabia,1993,318108073984,17846472,1002.85,6192.301738,21314.016,1513.677689,8298.862919,34879.18,5680.428812,236.011866,1002.85
Saudi Arabia,1994,336600596480,18367526,1159.58,6192.301738,22121.377,1513.677689,8298.862919,41010.715,5680.428812,236.011866,1159.58
Saudi Arabia,1995,354480717824,18888862,1130.006,6192.301738,21591.295,1513.677689,8298.862919,38232.629,5680.428812,236.011866,1130.006
Saudi Arabia,1996,381901504512,19410278,1168.553,6192.301738,21735.648,1513.677689,8298.862919,38467.137,5680.428812,236.011866,1168.553
Saudi Arabia,1997,404884848640,19938380,1190.249,6192.301738,21603.059,1513.677689,8298.862919,38093.316,5680.428812,236.011866,1190.249
Saudi Arabia,1998,436679278592,20472576,1252.577,6192.301738,21726.137,1513.677689,8298.862919,39457.027,5680.428812,236.011866,1252.577
Saudi Arabia,1999,440714592256,21009664,1275.43,6192.301738,20890.387,1513.677689,8298.862919,39816.453,5680.428812,236.011866,1275.43
Saudi Arabia,2000,488694415360,21547398,1334.88,6192.301738,21960.656,1513.677689,8298.862919,39990.191,5680.428812,236.011866,1334.88
Saudi Arabia,2001,507467235328,22085932,1422.332,4.155,23094.111,1513.677689,8298.862919,41301.656,5680.428812,236.011866,1422.332
Saudi Arabia,2002,518914113536,22623412,1481.383,6.374,23809.404,1513.677689,8298.862919,41664.293,5680.428812,236.011866,1481.383
Saudi Arabia,2003,608022953984,23150850,1569.191,7.928,24645.748,1513.677689,8298.862919,43127.465,5680.428812,236.011866,1569.191
Saudi Arabia,2004,691927973888,23661804,1702.448,6.925,26369.926,1513.677689,8298.862919,45572.34,5680.428812,236.011866,1702.448
Saudi Arabia,2005,770496462848,24397652,1811.106,13.334,27739.553,1513.677689,8298.862919,46479.906,5680.428812,236.011866,1811.106
Saudi Arabia,2006,835772416000,25382870,1900.17,9.082,27494.113,1513.677689,8298.862919,47357.133,5680.428812,236.011866,1900.17
Saudi Arabia,2007,898734227456,26400066,1944.057,24.438,26779.857,1513.677689,8298.862919,46834.043,5680.428812,236.011866,1944.057
Saudi Arabia,2008,1008968663040,27437352,2128.464,27.205,27851.812,1513.677689,8298.862919,49696.328,5680.428812,236.011866,2128.462
Saudi Arabia,2009,1045205417984,28483800,2205.138,9.601,26164.873,1513.677689,8298.862919,51242.742,5680.428812,236.011866,2205.136
Saudi Arabia,2010,1159438139392,29411930,2451.107,26.725,28314.02,1513.677689,8298.862919,54996.027,5680.428812,236.011866,2451.095
Saudi Arabia,2011,1355526832128,30150952,2557.291,25.394,29069.396,1513.677689,8298.862919,55720.973,5680.428812,236.011866,2557.276
Saudi Arabia,2012,1438371676160,30821554,2714.21,29.128,30616.072,1513.677689,8298.862919,57414.605,5680.428812,236.011866,2714.14
Saudi Arabia,2013,1486736457728,31482502,2731.22,36.496,30184.545,1513.677689,8298.862919,56528.879,5680.428812,236.011866,2731.104
Saudi Arabia,2014,1550550827008,32125570,2931.717,49.583,30275.26,1513.677689,8298.862919,60929.348,5680.428812,236.011866,2931.593
Saudi Arabia,2015,1621729738752,32749838,3056.625,31.647,30298.621,1513.677689,8298.862919,62998.492,5680.428812,236.011866,3056.502
Saudi Arabia,2016,1649723179008,33416272,3179.844,25.596,31516.684,1513.677689,8298.862919,63612.598,5680.428812,236.011866,3179.721
Saudi Arabia,2017,1637482233856,34193120,3181.819,39.176,31950.934,1513.677689,8298.862919,61058.824,5680.428812,236.011866,3181.633
Saudi Arabia,2018,1677338607616,35018132,3101.677,31.826,32011.988,1513.677689,8298.862919,56517.242,5680.428812,236.011866,3101.243
Saudi Arabia,2019,1677338607616,35827364,2973.287,32.728,31023.773,1513.677689,8298.862919,51917.129,5680.428812,236.011866,2972.727
Saudi Arabia,2020,1677338607616,35997108,2890.927,28.563,31405.301,1513.677689,8298.862919,48860.586,5680.428812,236.011866,2890.368
Saudi Arabia,2021,1677338607616,35950396,2987.546,35.574,31838.504,1513.677689,8298.862919,51166.969,5680.428812,236.011866,2985.358
Saudi Arabia,2022,1677338607616,36408824,3193.319,35.126,33057.297,1513.677689,8298.862919,54554.93,5680.428812,236.011866,3191.137
Singapore,1991,74503577600,3120627,278.315,47.301,9783.969943,1513.677689,250.62,88887.664,250.62,0.782,2116.086501
Singapore,1992,80669507584,3228234,298.587,66.54,3237.064,1513.677689,242.266,88946.641,242.266,0.782,297.805
Singapore,1993,90974445568,3334134,326.212,71.472,4273.974,1513.677689,234.571,93260.055,234.571,0.782,325.43
Singapore,1994,102035136512,3438616,373.083,82.972,4144.109,1513.677689,227.443,104043.633,227.443,0.782,372.301
Singapore,1995,110414864384,3543878,388.941,37.576,4021.019,1513.677689,220.688,105470.789,220.688,0.782,388.159
Singapore,1996,120048672768,3651905,392.477,0.904,3902.073,1513.677689,214.159,103354.75,214.159,0.782,391.695
Singapore,1997,131444244480,3760649,412.801,6192.301738,3789.24,1513.677689,207.967,105771.25,207.967,0.782,412.019
Singapore,1998,129944207360,3866296,418.509,6192.301738,3685.698,1513.677689,202.284,104357.547,202.284,0.782,417.727
Singapore,1999,139396956160,3966485,414.326,6192.301738,3592.602,1513.677689,197.175,100666.984,197.175,0.782,413.544
Singapore,2000,153483296768,4053602,443.014,6192.301738,4088.771,1513.677689,8298.862919,105007.367,5680.428812,236.011866,442.232
Singapore,2001,153706151936,4121341,500.72,6192.301738,10568.525,1513.677689,8298.862919,110559.664,5680.428812,236.011866,499.211
Singapore,2002,161957806080,4176799,482.24,18.753,11271.015,1513.677689,8298.862919,103805.602,5680.428812,236.011866,480.73
Singapore,2003,171018076160,4226417,454.274,24.094,12093.438,1513.677689,8298.862919,94992.977,5680.428812,236.011866,452.694
Singapore,2004,189425549312,4270407,509.299,18.832,14488.622,1513.677689,8298.862919,104396.984,5680.428812,236.011866,507.77
Singapore,2005,205871267840,4344645,536.788,22.486,14237.957,1513.677689,8298.862919,108940.25,5680.428812,236.011866,535.263
Singapore,2006,226597797888,4486581,590.98,12.961,18164.521,1513.677689,8298.862919,113207.102,5680.428812,236.011866,589.468
Singapore,2007,249987809280,4663262,635.406,20.201,17476.307,1513.677689,8298.862919,118423.5,5680.428812,236.011866,633.831
Singapore,2008,257280245760,4838404,677.643,11.778,18010.605,1513.677689,8298.862919,121688.922,5680.428812,236.011866,675.98
Singapore,2009,258565505024,5010707,728.327,9.284,18322.047,1513.677689,8298.862919,126686.039,5680.428812,236.011866,726.64
Singapore,2010,301275578368,5163585,773.315,17.568,16143.934,1513.677689,8298.862919,133237.078,5680.428812,236.011866,771.432
Singapore,2011,323579838464,5281351,802.554,14.093,15691.296,1513.677689,8298.862919,135886.172,5680.428812,236.011866,800.608
Singapore,2012,336108421120,5381003,804.334,53.817,16595.42,1513.677689,8298.862919,132446.047,5680.428812,236.011866,802.282
Singapore,2013,352915685376,5478063,812.491,559.414,18282.457,1513.677689,8298.862919,129057.836,5680.428812,236.011866,810.204
Singapore,2014,365521141760,5570505,828.292,811.103,18650.945,1513.677689,8298.862919,128792.391,5680.428812,236.011866,825.852
